0.690000 -42.135045 0.822373 0.147544 0.679084 0.022769 0.003527 0.000000
0.700000 -44.529196 0.791109 0.148078 0.677758 0.022780 0.003526 0.000000
0.710000 -47.077705 0.756229 0.148805 0.676104 0.022789 0.003524 0.000000
0.720000 -49.792438 0.717637 0.149721 0.674108 0.022796 0.003522 0.000000
0.730000 -52.673450 0.675409 0.150839 0.671762 0.022801 0.003520 0.000000
0.740000 -55.705336 0.629881 0.152183 0.669059 0.022805 0.003519 0.000000
0.750000 -58.854920 0.581695 0.153795 0.665999 0.022807 0.003517 0.000000
0.760000 -62.071929 0.531780 0.155724 0.662582 0.022808 0.003515 0.000000
0.770000 -65.293622 0.481255 0.158031 0.658813 0.022808 0.003513 0.000000
0.780000 -68.452579 0.431275 0.160781 0.654697 0.022807 0.003512 0.000000
0.790000 -71.485367 0.382902 0.164037 0.650239 0.022806 0.003510 0.000000
0.800000 -74.339601 0.337015 0.167857 0.645451 0.022804 0.003508 0.000000
0.810000 -76.978004 0.294269 0.172284 0.640347 0.022801 0.003506 0.000000
0.820000 -79.379308 0.255091 0.177347 0.634946 0.022798 0.003505 0.000000
0.830000 -81.536734 0.219696 0.183056 0.629273 0.022795 0.003503 0.000000
0.840000 -83.455074 0.188121 0.189401 0.623354 0.022792 0.003501 0.000000
0.850000 -85.147320 0.160265 0.196356 0.617219 0.022788 0.003499 0.000000
0.860000 -86.631510 0.135923 0.203884 0.610899 0.022785 0.003498 0.000000
0.870000 -87.928139 0.114830 0.211936 0.604423 0.022781 0.003496 0.000000
0.880000 -89.058253 0.096679 0.220458 0.597819 0.022777 0.003494 0.000000
0.890000 -90.042172 0.081157 0.229394 0.591113 0.022773 0.003492 0.000000
0.900000 -90.898736 0.067952 0.238686 0.584329 0.022768 0.003491 0.000000
0.910000 -91.644930 0.056769 0.248281 0.577488 0.022764 0.003489 0.000000
0.920000 -92.295765 0.047333 0.258127 0.570608 0.022760 0.003487 0.000000
0.930000 -92.864331 0.039399 0.268175 0.563707 0.022755 0.003485 0.000000
0.940000 -93.361931 0.032747 0.278383 0.556798 0.022751 0.003484 0.000000
0.950000 -93.798267 0.027183 0.288711 0.549894 0.022746 0.003482 0.000000
0.960000 -94.181630 0.022539 0.299122 0.543006 0.022742 0.003480 0.000000
0.970000 -94.519096 0.018670 0.309588 0.536143 0.022737 0.003478 0.000000
0.980000 -94.816697 0.015452 0.320078 0.529314 0.022733 0.003477 0.000000
0.990000 -95.079575 0.012779 0.330570 0.522524 0.022728 0.003475 0.000000
1.000000 -95.312122 0.010561 0.341042 0.515780 0.022724 0.003473 0.000000
1.010000 -95.518093 0.008724 0.351475 0.509087 0.022719 0.003471 0.000000
1.020000 -95.700705 0.007203 0.361853 0.502448 0.022714 0.003470 0.000000
1.030000 -95.862721 0.005945 0.372162 0.495868 0.022710 0.003468 0.000000
1.040000 -96.006521 0.004904 0.382391 0.489350 0.022705 0.003466 0.000000
1.050000 -96.134160 0.004045 0.392528 0.482896 0.022700 0.003464 0.000000
1.060000 -96.247415 0.003336 0.402566 0.476508 0.022696 0.003463 0.000000
1.070000 -96.347832 0.002751 0.412495 0.470187 0.022691 0.003461 0.000000
1.080000 -96.436755 0.002268 0.422311 0.463936 0.022686 0.003459 0.000000
1.090000 -96.515356 0.001870 0.432007 0.457755 0.022681 0.003458 0.000000
1.100000 -96.584665 0.001542 0.441580 0.451645 0.022677 0.003456 0.000000
1.110000 -96.645582 0.001272 0.451024 0.445607 0.022672 0.003454 0.000000
1.120000 -96.698903 0.001049 0.460339 0.439641 0.022667 0.003452 0.000000
1.130000 -96.745329 0.000866 0.469520 0.433748 0.022663 0.003451 0.000000
1.140000 -96.785479 0.000715 0.478567 0.427928 0.022658 0.003449 0.000000
1.150000 -96.819905 0.000591 0.487477 0.422180 0.022653 0.003448 0.000000
1.160000 -96.849087 0.000489 0.496251 0.416505 0.022648 0.003470 0.000000
1.170000 -96.872903 0.000405 0.504887 0.410903 0.022644 0.004960 0.000000
1.180000 -96.879630 0.000336 0.513384 0.405374 0.022639 0.036990 0.000000
1.190000 -96.856401 0.000279 0.521730 0.399920 0.022634 0.074666 0.000000
1.200000 -96.802640 0.000232 0.529916 0.394545 0.022629 0.110903 0.000000
1.210000 -96.720437 0.000194 0.537932 0.389251 0.022625 0.145702 0.000000
1.220000 -96.611846 0.000162 0.545770 0.384041 0.022620 0.179120 0.000000
1.230000 -96.478857 0.000137 0.553424 0.378915 0.022615 0.211211 0.000000
1.240000 -96.323395 0.000115 0.560889 0.373877 0.022611 0.242029 0.000000
1.250000 -96.147321 0.000098 0.568162 0.368926 0.022606 0.271623 0.000000
1.260000 -95.952424 0.000084 0.575242 0.364063 0.022601 0.300043 0.000000
1.270000 -95.740428 0.000073 0.582129 0.359288 0.022597 0.327335 0.000000
1.280000 -95.512985 0.000064 0.588822 0.354602 0.022592 0.353544 0.000000
1.290000 -95.271677 0.000057 0.595324 0.350003 0.022587 0.378712 0.000000
1.300000 -95.018015 0.000051 0.601636 0.345493 0.022583 0.402882 0.000000
1.310000 -94.753440 0.000046 0.607761 0.341069 0.022578 0.426092 0.000000
1.320000 -94.479319 0.000043 0.613703 0.336731 0.022574 0.448381 0.000000
1.330000 -94.196950 0.000041 0.619466 0.332478 0.022569 0.469785 0.000000
1.340000 -93.907561 0.000039 0.625055 0.328309 0.022565 0.490339 0.000000
1.350000 -93.612311 0.000038 0.630473 0.324221 0.022560 0.510078 0.000000
1.360000 -93.312287 0.000037 0.635726 0.320215 0.022556 0.529034 0.000000
1.370000 -93.008514 0.000037 0.640818 0.316288 0.022551 0.547237 0.000000
1.380000 -92.701947 0.000038 0.645756 0.312438 0.022547 0.564717 0.000000
1.390000 -92.393480 0.000039 0.650544 0.308665 0.022543 0.581504 0.000000
1.400000 -92.083941 0.000040 0.655187 0.304965 0.022538 0.597624 0.000000
1.410000 -91.774101 0.000042 0.659691 0.301339 0.022534 0.613105 0.000000
1.420000 -91.464670 0.000044 0.664060 0.297783 0.022530 0.627970 0.000000
1.430000 -91.156304 0.000047 0.668301 0.294296 0.022526 0.642244 0.000000
1.440000 -90.849606 0.000049 0.672418 0.290877 0.022522 0.655947 0.000000
1.450000 -90.545127 0.000053 0.676415 0.287523 0.022517 0.669087 0.000000
1.460000 -90.243387 0.000056 0.680298 0.284233 0.022513 0.681641 0.000000
